date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-03-30,4,1.2,2.35,3487.4,88.66666666666667,0.0,0.0,8.855555555555556,3.9555555555555566
2025-03-30,5,0.09,0.18,3507.2,96.22222222222223,0.0,0.1,8.699999999999998,4.0777777777777775
2025-03-30,6,1.23,2.41,3525.5,91.66666666666667,0.0,0.24444444444444446,8.488888888888887,4.966666666666667
2025-03-30,7,1.31,2.56,3517.0,85.66666666666667,14.700000000000001,0.011111111111111112,8.999999999999998,4.699999999999999
2025-03-30,8,1.95,3.81,3536.7,85.44444444444444,84.47777777777777,0.011111111111111112,10.122222222222222,4.377777777777778
2025-03-30,9,0.13,0.25,3698.6,90.33333333333333,181.2888888888889,0.03333333333333334,11.177777777777777,4.1
2025-03-30,10,0.0,0.0,3715.1,91.66666666666667,267.6222222222222,0.011111111111111112,12.177777777777777,5.344444444444445
2025-03-30,11,-4.47,-8.74,3865.7,91.44444444444444,392.4444444444444,0.03333333333333334,13.288888888888886,5.9
2025-03-30,12,-16.16,-31.61,3811.6,85.22222222222223,410.2555555555556,0.022222222222222223,13.844444444444443,5.733333333333333
2025-03-30,13,-23.53,-46.02,3746.2,80.11111111111111,482.28888888888883,0.022222222222222223,14.422222222222224,5.888888888888889
2025-03-30,14,-10.05,-19.66,3707.3,77.88888888888889,534.2666666666667,0.022222222222222223,14.933333333333334,5.733333333333333
2025-03-30,15,-0.8,-1.56,3625.1,86.33333333333333,449.3555555555556,0.03333333333333334,14.144444444444444,6.822222222222222
2025-03-30,16,0.0,0.0,3681.9,87.0,344.77777777777777,0.0,14.088888888888889,6.211111111111111
2025-03-30,17,47.59,93.08,3592.0,77.0,213.0111111111111,0.08888888888888889,13.577777777777778,5.466666666666667
2025-03-30,18,156.96,306.99,3151.6,67.55555555555556,96.42222222222223,0.011111111111111112,12.566666666666666,4.388888888888889
2025-03-30,19,225.59,441.22,3110.8,69.11111111111111,12.88888888888889,0.08888888888888889,11.000000000000002,3.6666666666666665
2025-03-30,20,190.0,371.61,3286.7,73.77777777777777,0.0,0.011111111111111112,10.3,3.7000000000000006
2025-03-30,21,127.74,249.84,3662.7,71.88888888888889,0.0,0.0,9.744444444444447,3.711111111111111
2025-03-30,22,90.41,176.83,3704.9,68.55555555555556,0.0,0.011111111111111112,9.21111111111111,3.511111111111111
2025-03-30,23,116.53,227.91,3454.2,70.0,0.0,0.022222222222222223,8.866666666666667,3.011111111111111
2025-03-31,0,73.97,144.67,3363.3,55.333333333333336,0.0,0.022222222222222223,8.47777777777778,2.611111111111111
2025-03-31,1,65.79,128.67,3318.1,55.55555555555556,0.0,0.022222222222222223,8.222222222222221,2.466666666666667
2025-03-31,2,66.03,129.14,3364.0,65.33333333333333,0.0,0.011111111111111112,8.222222222222221,2.3000000000000003
2025-03-31,3,69.94,136.79,3374.1,76.0,0.0,0.1,8.522222222222224,3.688888888888889
2025-03-31,4,73.09,142.95,3398.6,76.22222222222223,0.0,0.12222222222222223,8.244444444444445,3.533333333333333
2025-03-31,5,99.15,193.92,3362.2,68.55555555555556,0.0,0.05555555555555555,7.944444444444445,3.8444444444444446
2025-03-31,6,205.45,401.83,3287.8,72.0,0.0,0.05555555555555555,7.7444444444444445,3.922222222222222
2025-03-31,7,241.32,471.98,3081.3,75.44444444444444,21.477777777777778,0.14444444444444446,8.488888888888889,3.8777777777777778
