date,hour,price
24-02-18,14,83.53
24-02-18,15,102.82
24-02-18,16,136.61
24-02-18,17,140.7
24-02-18,18,164.78
24-02-18,19,137.3
24-02-18,20,164.49
24-02-18,21,164.66
24-02-18,22,112.13
24-02-18,23,105.5
24-02-19,0,86.06
24-02-19,1,87.25
24-02-19,2,87.6
24-02-19,3,85.88
24-02-19,4,87.86
24-02-19,5,100.86
24-02-19,6,177.98
24-02-19,7,177.55
24-02-19,8,168.28
24-02-19,9,150.01
24-02-19,10,145.87
24-02-19,11,147
24-02-19,12,143.73
24-02-19,13,146.37
24-02-19,14,145.1
24-02-19,15,168.96
24-02-19,16,167.18
24-02-19,17,205.36
24-02-19,18,227.85
24-02-19,19,176.85
24-02-19,20,165.83
24-02-19,21,134.4
24-02-19,22,131
24-02-19,23,115.53
24-02-20,0,113.56
24-02-20,1,106.24
24-02-20,2,105.54
24-02-20,3,104.77
24-02-20,4,113.4
24-02-20,5,153.65
24-02-20,6,174.07
24-02-20,7,190.3
24-02-20,8,216.28
24-02-20,9,166.83
24-02-20,10,147.59
24-02-20,11,153.73
24-02-20,12,141.8
24-02-20,13,138.61
24-02-20,14,154.8
24-02-20,15,169.16
24-02-20,16,176.83
24-02-20,17,194.61
24-02-20,18,216.06
24-02-20,19,176.85
24-02-20,20,156.92
24-02-20,21,168.73
24-02-20,22,135.21
24-02-20,23,156.72
24-02-21,0,146.77
24-02-21,1,130.65
24-02-21,2,117.35
24-02-21,3,118.82
24-02-21,4,138.61
24-02-21,5,159.28
24-02-21,6,176.02
24-02-21,7,195.58
24-02-21,8,176.83
24-02-21,9,136.34
24-02-21,10,125.37
24-02-21,11,118.11
24-02-21,12,103.68
24-02-21,13,105.81
24-02-21,14,140.51
24-02-21,15,168.4
24-02-21,16,175.14
24-02-21,17,212.32
24-02-21,18,238.61
24-02-21,19,227.38
24-02-21,20,191.67
24-02-21,21,176.02
24-02-21,22,128.89
24-02-21,23,169.84
24-02-22,0,172.93
24-02-22,1,152.54
24-02-22,2,137.53
24-02-22,3,137.53
24-02-22,4,143.23
24-02-22,5,230.79
24-02-22,6,184.02
24-02-22,7,192.39
24-02-22,8,157.01
24-02-22,9,140.86
24-02-22,10,134.37
24-02-22,11,129.93
24-02-22,12,128.4
24-02-22,13,128.67
24-02-22,14,131
24-02-22,15,136.09
24-02-22,16,148.62
24-02-22,17,176.83
24-02-22,18,173.11
24-02-22,19,137.53
24-02-22,20,100.35
24-02-22,21,98.61
24-02-22,22,97.93
24-02-22,23,19.66
24-02-23,0,22.02
24-02-23,1,37.16
24-02-23,2,24.82
24-02-23,3,19.66
24-02-23,4,31.51
24-02-23,5,99.85
24-02-23,6,139.06
24-02-23,7,154.53
24-02-23,8,148.96
24-02-23,9,140.14
24-02-23,10,120.6
24-02-23,11,100.37
24-02-23,12,100.37
24-02-23,13,110.11
24-02-23,14,126.11
24-02-23,15,132.84
24-02-23,16,144.79
24-02-23,17,156.06
24-02-23,18,169.06
24-02-23,19,164.31
24-02-23,20,142.72
24-02-23,21,135.46
24-02-23,22,132.96
24-02-23,23,127.32
24-02-24,0,130
24-02-24,1,124.98
24-02-24,2,116.37
24-02-24,3,107.96
24-02-24,4,108.33
24-02-24,5,111.68
24-02-24,6,120.62
24-02-24,7,129.3
24-02-24,8,125.96
24-02-24,9,112.66
24-02-24,10,68.28
24-02-24,11,60.18
24-02-24,12,68.88
24-02-24,13,63.02
24-02-24,14,73.54
24-02-24,15,88.01
24-02-24,16,114.69
24-02-24,17,138.22
24-02-24,18,153.51
24-02-24,19,144.99
24-02-24,20,127.46
24-02-24,21,117.23
24-02-24,22,110.92
24-02-24,23,103.46
24-02-25,0,110.64
24-02-25,1,108.43
24-02-25,2,108.33
24-02-25,3,107.36
24-02-25,4,107.94
24-02-25,5,107.71
24-02-25,6,111.07
24-02-25,7,117.19
24-02-25,8,121.59
24-02-25,9,121.73
24-02-25,10,110.02
24-02-25,11,105.79
24-02-25,12,97.79
24-02-25,13,90.03
24-02-25,14,97.48
24-02-25,15,107.57
24-02-25,16,130.77
24-02-25,17,154.75
24-02-25,18,176.9
24-02-25,19,154.22
24-02-25,20,136.79
24-02-25,21,128.62
24-02-25,22,127.58
24-02-25,23,114.18
24-02-26,0,113.11
24-02-26,1,111.13
24-02-26,2,104.97
24-02-26,3,101.31
24-02-26,4,104.05
24-02-26,5,113.28
24-02-26,6,135.5
24-02-26,7,154.88
24-02-26,8,159.6
24-02-26,9,144.4
24-02-26,10,130.36
24-02-26,11,127.19
24-02-26,12,114.26
24-02-26,13,113.81
24-02-26,14,119.87
24-02-26,15,127.03
24-02-26,16,136.75
24-02-26,17,151.26
24-02-26,18,171.04
24-02-26,19,170.8
24-02-26,20,161.61
24-02-26,21,138.71
24-02-26,22,127.54
24-02-26,23,118.84
24-02-27,0,112.69
24-02-27,1,112.56
24-02-27,2,112.17
24-02-27,3,111.23
24-02-27,4,112.17
24-02-27,5,126.89
24-02-27,6,158.17
24-02-27,7,182.11
24-02-27,8,186.35
24-02-27,9,158.05
24-02-27,10,114.79
24-02-27,11,101.7
24-02-27,12,115.39
24-02-27,13,115.39
24-02-27,14,125.41
24-02-27,15,138.16
24-02-27,16,150.77
24-02-27,17,194.35
24-02-27,18,217.23
24-02-27,19,205.69
24-02-27,20,175.73
24-02-27,21,163.25
24-02-27,22,141.64
24-02-27,23,127.07
24-02-28,0,118.05
24-02-28,1,116.18
24-02-28,2,119.97
24-02-28,3,124.12
24-02-28,4,129.63
24-02-28,5,137.83
24-02-28,6,165.48
24-02-28,7,188.85
24-02-28,8,204.36
24-02-28,9,167.15
24-02-28,10,144.71
24-02-28,11,132.12
24-02-28,12,125.04
24-02-28,13,125.17
24-02-28,14,129.83
24-02-28,15,148.98
24-02-28,16,162.92
24-02-28,17,181.23
24-02-28,18,191.71
24-02-28,19,178.47
24-02-28,20,166.11
24-02-28,21,159.54
24-02-28,22,144.14
24-02-28,23,121.59
24-02-29,0,123.94
24-02-29,1,121.38
24-02-29,2,117.35
24-02-29,3,114.63
24-02-29,4,115.71
24-02-29,5,141.21
24-02-29,6,156.96
24-02-29,7,170.06
24-02-29,8,164.15
24-02-29,9,143.48
24-02-29,10,120.91
24-02-29,11,110.95
24-02-29,12,106.69
24-02-29,13,109.9
24-02-29,14,121.36
24-02-29,15,133.86
24-02-29,16,154.06
24-02-29,17,164.92
24-02-29,18,168.71
24-02-29,19,158.4
24-02-29,20,142.33
24-02-29,21,131.53
24-02-29,22,126.93
24-02-29,23,119.11
24-03-01,0,121.34
24-03-01,1,120.13
24-03-01,2,113.71
24-03-01,3,113.11
24-03-01,4,114.02
24-03-01,5,122.22
24-03-01,6,140
24-03-01,7,155.21
24-03-01,8,166.66
24-03-01,9,148.66
24-03-01,10,130.55
24-03-01,11,128.81
24-03-01,12,125.98
24-03-01,13,124.76
24-03-01,14,131.04
24-03-01,15,138.34
24-03-01,16,147.8
24-03-01,17,172.05
24-03-01,18,180.62
24-03-01,19,170.53
24-03-01,20,151.56
24-03-01,21,140.08
24-03-01,22,137.03
24-03-01,23,129.85
24-03-02,0,117.25
24-03-02,1,109.59
24-03-02,2,109.57
24-03-02,3,108.51
24-03-02,4,111.19
24-03-02,5,109.51
24-03-02,6,112.52
24-03-02,7,118.66
24-03-02,8,124.7
24-03-02,9,128.6
24-03-02,10,118.21
24-03-02,11,116.78
24-03-02,12,109.84
24-03-02,13,107.38
24-03-02,14,117.08
24-03-02,15,129.69
24-03-02,16,144.42
24-03-02,17,161.53
24-03-02,18,183.07
24-03-02,19,175.83
24-03-02,20,150.56
24-03-02,21,137.46
24-03-02,22,148.88
24-03-02,23,115.04
24-03-03,0,108.88
24-03-03,1,108.63
24-03-03,2,108.45
24-03-03,3,109.39
24-03-03,4,108.24
24-03-03,5,110.23
24-03-03,6,111.87
24-03-03,7,114.34
24-03-03,8,111.21
24-03-03,9,109.82
24-03-03,10,106.3
24-03-03,11,101.47
24-03-03,12,94.39
24-03-03,13,83.14
24-03-03,14,91.61
24-03-03,15,106.12
24-03-03,16,117.9
24-03-03,17,161.12
24-03-03,18,180.72
24-03-03,19,170.08
24-03-03,20,159.99
24-03-03,21,146.69
24-03-03,22,141.17
24-03-03,23,141.64
24-03-04,0,135.21
24-03-04,1,132.8
24-03-04,2,131.84
24-03-04,3,129.52
24-03-04,4,128.28
24-03-04,5,138.53
24-03-04,6,158.77
24-03-04,7,189.07
24-03-04,8,201.39
24-03-04,9,166.28
24-03-04,10,114.77
24-03-04,11,110.11
24-03-04,12,112.6
24-03-04,13,116.98
24-03-04,14,122.24
24-03-04,15,136.63
24-03-04,16,152.79
24-03-04,17,179.33
24-03-04,18,205.71
24-03-04,19,193.88
24-03-04,20,157.48
24-03-04,21,139.63
24-03-04,22,126.31
24-03-04,23,125.04
24-03-05,0,121.18
24-03-05,1,120.62
24-03-05,2,119.95
24-03-05,3,117.08
24-03-05,4,118.45
24-03-05,5,120.62
24-03-05,6,139.9
24-03-05,7,155.06
24-03-05,8,162.37
24-03-05,9,150.6
24-03-05,10,139.16
24-03-05,11,136.36
24-03-05,12,132.92
24-03-05,13,134.09
24-03-05,14,140.72
24-03-05,15,147.59
24-03-05,16,151.56
24-03-05,17,182.01
24-03-05,18,209.9
24-03-05,19,225.62
24-03-05,20,186.31
24-03-05,21,164.7
24-03-05,22,152.26
24-03-05,23,140.88
24-03-06,0,138.86
24-03-06,1,138.28
24-03-06,2,137.81
24-03-06,3,136.4
24-03-06,4,137.81
24-03-06,5,144.56
24-03-06,6,164.25
24-03-06,7,208.57
24-03-06,8,180.6
24-03-06,9,160.32
24-03-06,10,136.99
24-03-06,11,122.75
24-03-06,12,121.26
24-03-06,13,128.93
24-03-06,14,138.16
24-03-06,15,144.14
24-03-06,16,160.18
24-03-06,17,197.5
24-03-06,18,238.65
24-03-06,19,239.51
24-03-06,20,195.58
24-03-06,21,157.42
24-03-06,22,152.52
24-03-06,23,145.4
24-03-07,0,143.42
24-03-07,1,141.45
24-03-07,2,137.57
24-03-07,3,134.39
24-03-07,4,136.69
24-03-07,5,143.03
24-03-07,6,164.82
24-03-07,7,201.84
24-03-07,8,189.13
24-03-07,9,154.69
24-03-07,10,139.47
24-03-07,11,129.4
24-03-07,12,145.26
24-03-07,13,148.1
24-03-07,14,148.13
24-03-07,15,156.76
24-03-07,16,158.11
24-03-07,17,185.8
24-03-07,18,238.61
24-03-07,19,191.95
24-03-07,20,179.72
24-03-07,21,158.13
24-03-07,22,149.19
24-03-07,23,139.49
24-03-08,0,139.86
24-03-08,1,130.96
24-03-08,2,131.06
24-03-08,3,129.07
24-03-08,4,137.46
24-03-08,5,150.4
24-03-08,6,175.77
24-03-08,7,185.84
24-03-08,8,173.85
24-03-08,9,145.44
24-03-08,10,113.22
24-03-08,11,107.88
24-03-08,12,117.35
24-03-08,13,114.16
24-03-08,14,120.28
24-03-08,15,112.97
24-03-08,16,153.57
24-03-08,17,198.48
24-03-08,18,239.45
24-03-08,19,238.63
24-03-08,20,221.24
24-03-08,21,162.92
24-03-08,22,157.68
24-03-08,23,156.04
24-03-09,0,130.18
24-03-09,1,126.42
24-03-09,2,124.66
24-03-09,3,120.87
24-03-09,4,118.03
24-03-09,5,118.8
24-03-09,6,120.81
24-03-09,7,103.78
24-03-09,8,103.78
24-03-09,9,94.11
24-03-09,10,65.97
24-03-09,11,27.46
24-03-09,12,19.28
24-03-09,13,19.28
24-03-09,14,32.45
24-03-09,15,78.7
24-03-09,16,111.52
24-03-09,17,157.39
24-03-09,18,224.92
24-03-09,19,157.39
24-03-09,20,134.8
24-03-09,21,118.27
24-03-09,22,120.3
24-03-09,23,114.51
24-03-10,0,95.15
24-03-10,1,90.09
24-03-10,2,80.15
24-03-10,3,69.53
24-03-10,4,63.35
24-03-10,5,63.13
24-03-10,6,66.32
24-03-10,7,77.24
24-03-10,8,73.5
24-03-10,9,60.96
24-03-10,10,19.38
24-03-10,11,21.24
24-03-10,12,10.01
24-03-10,13,4.36
24-03-10,14,16.37
24-03-10,15,41.76
24-03-10,16,99.59
24-03-10,17,118.68
24-03-10,18,139.43
24-03-10,19,135.52
24-03-10,20,123.35
24-03-10,21,113.93
24-03-10,22,111.66
24-03-10,23,108.29
24-03-11,0,92.82
24-03-11,1,83.08
24-03-11,2,91.59
24-03-11,3,90.32
24-03-11,4,95.78
24-03-11,5,132.76
24-03-11,6,156.47
24-03-11,7,179.35
24-03-11,8,169.55
24-03-11,9,158.42
24-03-11,10,140.68
24-03-11,11,115
24-03-11,12,118.07
24-03-11,13,118.07
24-03-11,14,131.04
24-03-11,15,143.62
24-03-11,16,153.94
24-03-11,17,154.59
24-03-11,18,195.62
24-03-11,19,163.17
24-03-11,20,151.21
24-03-11,21,100.67
24-03-11,22,118.07
24-03-11,23,131.2
24-03-12,0,111.11
24-03-12,1,128.22
24-03-12,2,130.08
24-03-12,3,127.52
24-03-12,4,129.14
24-03-12,5,138.71
24-03-12,6,149.8
24-03-12,7,157.44
24-03-12,8,156.84
24-03-12,9,107.57
24-03-12,10,19.28
24-03-12,11,19.28
24-03-12,12,34.7
24-03-12,13,36.32
24-03-12,14,128.67
24-03-12,15,157.78
24-03-12,16,183.28
24-03-12,17,184.81
24-03-12,18,238.63
24-03-12,19,236.71
24-03-12,20,186.16
24-03-12,21,160.5
24-03-12,22,152.48
24-03-12,23,136.03
24-03-13,0,123.47
24-03-13,1,119.76
24-03-13,2,118.43
24-03-13,3,117.31
24-03-13,4,121.71
24-03-13,5,133.84
24-03-13,6,163.1
24-03-13,7,180.23
24-03-13,8,184.49
24-03-13,9,157.5
24-03-13,10,137.94
24-03-13,11,132.16
24-03-13,12,132.39
24-03-13,13,136.91
24-03-13,14,146.59
24-03-13,15,154.88
24-03-13,16,168.42
24-03-13,17,192.49
24-03-13,18,204.93
24-03-13,19,203.03
24-03-13,20,175.75
24-03-13,21,151.79
24-03-13,22,136.77
24-03-13,23,124.94
24-03-14,0,123.78
24-03-14,1,111.29
24-03-14,2,112.5
24-03-14,3,111.48
24-03-14,4,120.77
24-03-14,5,156.15
24-03-14,6,167.65
24-03-14,7,177.8
24-03-14,8,160.36
24-03-14,9,128.52
24-03-14,10,106.24
24-03-14,11,102.56
24-03-14,12,103.78
24-03-14,13,116.12
24-03-14,14,118.86
24-03-14,15,138.34
24-03-14,16,161.06
24-03-14,17,189.72
24-03-14,18,224.47
24-03-14,19,200.08
24-03-14,20,173.29
24-03-14,21,161.59
24-03-14,22,149.64
24-03-14,23,117.53
24-03-15,0,94.19
24-03-15,1,89.85
24-03-15,2,87.88
24-03-15,3,84.14
24-03-15,4,87.35
24-03-15,5,144.42
24-03-15,6,152.71
24-03-15,7,147.41
24-03-15,8,136.95
24-03-15,9,105.22
24-03-15,10,90.48
24-03-15,11,76.39
24-03-15,12,74.69
24-03-15,13,75.91
24-03-15,14,82.59
24-03-15,15,95.95
24-03-15,16,137.2
24-03-15,17,169.82
24-03-15,18,199.61
24-03-15,19,178.22
24-03-15,20,157.48
24-03-15,21,138.84
24-03-15,22,150.95
24-03-15,23,150.91
24-03-16,0,152.32
24-03-16,1,145.92
24-03-16,2,139.84
24-03-16,3,131.57
24-03-16,4,134.19
24-03-16,5,146.12
24-03-16,6,113.14
24-03-16,7,114.63
24-03-16,8,104.11
24-03-16,9,91.94
24-03-16,10,87.78
24-03-16,11,83.3
24-03-16,12,74.99
24-03-16,13,63.37
24-03-16,14,73.44
24-03-16,15,97.79
24-03-16,16,145.28
24-03-16,17,186.78
24-03-16,18,229.79
24-03-16,19,238.63
24-03-16,20,163.21
24-03-16,21,149.43
24-03-16,22,141.56
24-03-16,23,131.24
24-03-17,0,127.11
24-03-17,1,116.94
24-03-17,2,109.15
24-03-17,3,111.76
24-03-17,4,113.81
24-03-17,5,113.24
24-03-17,6,116.39
24-03-17,7,106.03
24-03-17,8,95.31
24-03-17,9,90.46
24-03-17,10,76.67
24-03-17,11,68.02
24-03-17,12,73.75
24-03-17,13,57.42
24-03-17,14,88.07
24-03-17,15,102.31
24-03-17,16,132.53
24-03-17,17,155.21
24-03-17,18,174.19
24-03-17,19,170.88
24-03-17,20,152.34
24-03-17,21,141.47
24-03-17,22,141.02
24-03-17,23,128.91
24-03-18,0,125.41
24-03-18,1,111.76
24-03-18,2,114.04
24-03-18,3,114.49
24-03-18,4,122.69
24-03-18,5,133.76
24-03-18,6,163.57
24-03-18,7,176.94
24-03-18,8,121.85
24-03-18,9,69.14
24-03-18,10,94.84
24-03-18,11,105.5
24-03-18,12,113.22
24-03-18,13,120.09
24-03-18,14,146.92
24-03-18,15,160.63
24-03-18,16,182.99
24-03-18,17,209
24-03-18,18,269.88
24-03-18,19,247.2
24-03-18,20,213.42
24-03-18,21,181.31
24-03-18,22,166.46
24-03-18,23,146.02
24-03-19,0,144.73
24-03-19,1,143.01
24-03-19,2,138.41
24-03-19,3,137.81
24-03-19,4,141.72
24-03-19,5,145.46
24-03-19,6,185.53
24-03-19,7,214.93
24-03-19,8,187.51
24-03-19,9,144.59
24-03-19,10,125.04
24-03-19,11,113.81
24-03-19,12,117.35
24-03-19,13,118.03
24-03-19,14,130.65
24-03-19,15,146.86
24-03-19,16,168.77
24-03-19,17,206.3
24-03-19,18,248.41
24-03-19,19,252.22
24-03-19,20,215.14
24-03-19,21,177.45
24-03-19,22,160.87
24-03-19,23,148.84
24-03-20,0,148.66
24-03-20,1,142.89
24-03-20,2,144.46
24-03-20,3,144.32
24-03-20,4,115.32
24-03-20,5,125.08
24-03-20,6,123.2
24-03-20,7,78.68
24-03-20,8,29.34
24-03-20,9,19.28
24-03-20,10,0.39
24-03-20,11,2.03
24-03-20,12,19.28
24-03-20,13,19.28
24-03-20,14,64.11
24-03-20,15,128.05
24-03-20,16,168.4
24-03-20,17,230.71
24-03-20,18,314.73
24-03-20,19,305.87
24-03-20,20,245.18
24-03-20,21,204.74
24-03-20,22,182.3
24-03-20,23,152.44
24-03-21,0,146.96
24-03-21,1,137.44
24-03-21,2,135.73
24-03-21,3,133.52
24-03-21,4,133.66
24-03-21,5,141.41
24-03-21,6,177.96
24-03-21,7,188.6
24-03-21,8,193.59
24-03-21,9,152.09
24-03-21,10,59.2
24-03-21,11,29.32
24-03-21,12,29.34
24-03-21,13,114.71
24-03-21,14,124.72
24-03-21,15,140.04
24-03-21,16,155.41
24-03-21,17,194.55
24-03-21,18,238.4
24-03-21,19,238.63
24-03-21,20,189.54
24-03-21,21,159.56
24-03-21,22,148.39
24-03-21,23,135.56
24-03-22,0,107.84
24-03-22,1,100.16
24-03-22,2,95.11
24-03-22,3,97.89
24-03-22,4,98.81
24-03-22,5,128.85
24-03-22,6,163.8
24-03-22,7,150.66
24-03-22,8,121.5
24-03-22,9,95.31
24-03-22,10,78.23
24-03-22,11,75.03
24-03-22,12,91.83
24-03-22,13,95.54
24-03-22,14,97.5
24-03-22,15,109.15
24-03-22,16,141.35
24-03-22,17,166.15
24-03-22,18,223.57
24-03-22,19,223.69
24-03-22,20,176.69
24-03-22,21,151.81
24-03-22,22,146.96
24-03-22,23,141.19
24-03-23,0,142.74
24-03-23,1,140.72
24-03-23,2,143.89
24-03-23,3,148.45
24-03-23,4,145.65
24-03-23,5,143.17
24-03-23,6,122.61
24-03-23,7,117.96
24-03-23,8,71.68
24-03-23,9,33.54
24-03-23,10,0.39
24-03-23,11,0.39
24-03-23,12,7.45
24-03-23,13,7.31
24-03-23,14,11.62
24-03-23,15,23.69
24-03-23,16,70.39
24-03-23,17,127.03
24-03-23,18,157.29
24-03-23,19,148.86
24-03-23,20,127.11
24-03-23,21,114.32
24-03-23,22,77.33
24-03-23,23,57.13
24-03-24,0,72.89
24-03-24,1,35.85
24-03-24,2,39.04
24-03-24,3,49.38
24-03-24,4,53.61
24-03-24,5,62.02
24-03-24,6,43.01
24-03-24,7,19.26
24-03-24,8,0
24-03-24,9,0
24-03-24,10,0
24-03-24,11,0
24-03-24,12,0
24-03-24,13,0
24-03-24,14,0
24-03-24,15,0.02
24-03-24,16,90.2
24-03-24,17,146.65
24-03-24,18,166.3
24-03-24,19,167.15
24-03-24,20,149.91
24-03-24,21,144.11
24-03-24,22,137.1
24-03-24,23,129.2
24-03-25,0,122.26
24-03-25,1,119.33
24-03-25,2,119.05
24-03-25,3,122.61
24-03-25,4,126.25
24-03-25,5,149.91
24-03-25,6,176.45
24-03-25,7,222.71
24-03-25,8,194.96
24-03-25,9,41.21
24-03-25,10,19.26
24-03-25,11,19.26
24-03-25,12,19.26
24-03-25,13,19.26
24-03-25,14,19.26
24-03-25,15,146.18
24-03-25,16,168.55
24-03-25,17,217.06
24-03-25,18,322.75
24-03-25,19,275.32
24-03-25,20,223.18
24-03-25,21,183.93
24-03-25,22,169.06
24-03-25,23,148.43
24-03-26,0,114.3
24-03-26,1,119.23
24-03-26,2,126.07
24-03-26,3,129.44
24-03-26,4,139.12
24-03-26,5,144.3
24-03-26,6,151.79
24-03-26,7,148.49
24-03-26,8,107.49
24-03-26,9,121.26
24-03-26,10,96.81
24-03-26,11,72.42
24-03-26,12,24.04
24-03-26,13,53.69
24-03-26,14,72.56
24-03-26,15,104.81
24-03-26,16,132.98
24-03-26,17,153.63
24-03-26,18,196.68
24-03-26,19,196.17
24-03-26,20,155.76
24-03-26,21,145.02
24-03-26,22,130.9
24-03-26,23,101.14
24-03-27,0,114.12
24-03-27,1,111.66
24-03-27,2,112.03
24-03-27,3,111.5
24-03-27,4,115.24
24-03-27,5,135.25
24-03-27,6,156.6
24-03-27,7,160.26
24-03-27,8,146.67
24-03-27,9,121.63
24-03-27,10,101.76
24-03-27,11,88.01
24-03-27,12,84.02
24-03-27,13,85.2
24-03-27,14,91.42
24-03-27,15,119.52
24-03-27,16,146.16
24-03-27,17,161.36
24-03-27,18,216.28
24-03-27,19,225.59
24-03-27,20,186.21
24-03-27,21,153.81
24-03-27,22,145.75
24-03-27,23,137.42
24-03-28,0,96.87
24-03-28,1,103.27
24-03-28,2,114.18
24-03-28,3,115.34
24-03-28,4,119.6
24-03-28,5,131.22
24-03-28,6,147.67
24-03-28,7,149.05
24-03-28,8,103.11
24-03-28,9,77.22
24-03-28,10,17.45
24-03-28,11,0.04
24-03-28,12,0.04
24-03-28,13,0.04
24-03-28,14,1.84
24-03-28,15,20.3
24-03-28,16,69.82
24-03-28,17,121.07
24-03-28,18,146.3
24-03-28,19,159.71
24-03-28,20,143.66
24-03-28,21,121.67
24-03-28,22,86.6
24-03-28,23,48.9
24-03-29,0,40.29
24-03-29,1,36.83
24-03-29,2,24.31
24-03-29,3,22.8
24-03-29,4,24.62
24-03-29,5,29.94
24-03-29,6,43.07
24-03-29,7,47.1
24-03-29,8,31.59
24-03-29,9,17.58
24-03-29,10,0.04
24-03-29,11,0.41
24-03-29,12,9.99
24-03-29,13,19.28
24-03-29,14,26.29
24-03-29,15,41.95
24-03-29,16,136.13
24-03-29,17,149.97
24-03-29,18,185.39
24-03-29,19,206.16
24-03-29,20,170.94
24-03-29,21,153.02
24-03-29,22,148.43
24-03-29,23,136.91
24-03-30,0,135.54
24-03-30,1,113.75
24-03-30,2,114.42
24-03-30,3,115.88
24-03-30,4,117.92
24-03-30,5,127.23
24-03-30,6,113.48
24-03-30,7,90.07
24-03-30,8,71.37
24-03-30,9,19.26
24-03-30,10,6.04
24-03-30,11,0.18
24-03-30,12,0.02
24-03-30,13,0.02
24-03-30,14,1.96
24-03-30,15,31.29
24-03-30,16,102.72
24-03-30,17,141.09
24-03-30,18,159.44
24-03-30,19,160.46
24-03-30,20,148.35
24-03-30,21,138.41
24-03-30,22,138.53
24-03-30,23,128.58
24-03-31,0,118.27
24-03-31,1,0
24-03-31,2,94.86
24-03-31,3,60.96
24-03-31,4,63.19
24-03-31,5,79.21
24-03-31,6,59.32
24-03-31,7,63.88
24-03-31,8,19.28
24-03-31,9,16.88
24-03-31,10,0
24-03-31,11,-1
24-03-31,12,-3.52
24-03-31,13,-1
24-03-31,14,-0.04
24-03-31,15,0.06
24-03-31,16,19.28
24-03-31,17,84.73
24-03-31,18,115.71
24-03-31,19,154.75
24-03-31,20,135.42
24-03-31,21,128.71
24-03-31,22,119.11
24-03-31,23,94.02
24-04-01,0,84.98
24-04-01,1,72.66
24-04-01,2,72.72
24-04-01,3,81.46
24-04-01,4,90.32
24-04-01,5,95.86
24-04-01,6,111.09
24-04-01,7,117.12
24-04-01,8,77.41
24-04-01,9,41.64
24-04-01,10,22
24-04-01,11,17.58
24-04-01,12,9.78
24-04-01,13,0.06
24-04-01,14,-0.02
24-04-01,15,0
24-04-01,16,0
24-04-01,17,19.28
24-04-01,18,97.79
24-04-01,19,157.42
24-04-01,20,152.46
24-04-01,21,112.42
24-04-01,22,51.99
24-04-01,23,19.28
24-04-02,0,19.28
24-04-02,1,19.28
24-04-02,2,9.99
24-04-02,3,5.87
24-04-02,4,19.28
24-04-02,5,23.53
24-04-02,6,107.63
24-04-02,7,142.33
24-04-02,8,131.37
24-04-02,9,88.89
24-04-02,10,7.98
24-04-02,11,1.25
24-04-02,12,0.06
24-04-02,13,0
24-04-02,14,0
24-04-02,15,0
24-04-02,16,8.43
24-04-02,17,77.98
24-04-02,18,139.41
24-04-02,19,162.22
24-04-02,20,185.65
24-04-02,21,148.37
24-04-02,22,140.8
24-04-02,23,133.07
24-04-03,0,135.11
24-04-03,1,130.28
24-04-03,2,128.19
24-04-03,3,130.71
24-04-03,4,130.94
24-04-03,5,146.02
24-04-03,6,177.69
24-04-03,7,212.29
24-04-03,8,193.63
24-04-03,9,118.05
24-04-03,10,97.77
24-04-03,11,28.73
24-04-03,12,39.12
24-04-03,13,85.27
24-04-03,14,119.74
24-04-03,15,133.49
24-04-03,16,139.96
24-04-03,17,141.64
24-04-03,18,167.95
24-04-03,19,247.41
24-04-03,20,209.57
24-04-03,21,168.22
24-04-03,22,155.98
24-04-03,23,135.05
24-04-04,0,105.4
24-04-04,1,101.92
24-04-04,2,92.3
24-04-04,3,94.98
24-04-04,4,112.03
24-04-04,5,120.46
24-04-04,6,159.71
24-04-04,7,181.42
24-04-04,8,128.01
24-04-04,9,131.06
24-04-04,10,114.81
24-04-04,11,101.51
24-04-04,12,101.57
24-04-04,13,99.75
24-04-04,14,99.67
24-04-04,15,100.88
24-04-04,16,102.56
24-04-04,17,123.69
24-04-04,18,150.6
24-04-04,19,205.56
24-04-04,20,153.47
24-04-04,21,137.32
24-04-04,22,133.25
24-04-04,23,113.97
24-04-05,0,122.88
24-04-05,1,117.23
24-04-05,2,106.16
24-04-05,3,104.17
24-04-05,4,101.57
24-04-05,5,128.81
24-04-05,6,140.47
24-04-05,7,154.94
24-04-05,8,147.49
24-04-05,9,122.28
24-04-05,10,89.97
24-04-05,11,45.45
24-04-05,12,16.31
24-04-05,13,0.06
24-04-05,14,1.92
24-04-05,15,25.48
24-04-05,16,50.89
24-04-05,17,106.14
24-04-05,18,143.07
24-04-05,19,181.17
24-04-05,20,176.18
24-04-05,21,138.51
24-04-05,22,133.58
24-04-05,23,121.91
24-04-06,0,118.03
24-04-06,1,87.41
24-04-06,2,93.14
24-04-06,3,93.9
24-04-06,4,98.71
24-04-06,5,102.43
24-04-06,6,108.26
24-04-06,7,109.35
24-04-06,8,106.69
24-04-06,9,86.66
24-04-06,10,48
24-04-06,11,15.16
24-04-06,12,-1
24-04-06,13,-1.98
24-04-06,14,-0.98
24-04-06,15,-0.02
24-04-06,16,0
24-04-06,17,79.72
24-04-06,18,147.02
24-04-06,19,176.65
24-04-06,20,164.49
24-04-06,21,150.07
24-04-06,22,122.65
24-04-06,23,91.45
24-04-07,0,22.9
24-04-07,1,19.28
24-04-07,2,0.02
24-04-07,3,0
24-04-07,4,0
24-04-07,5,0
24-04-07,6,0
24-04-07,7,0
